# 
# Header Description:
# 
# Version: v3.0.0.0 Platform: 8.0.0 Manufacturer: samsung Model: SM-G930F
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
OrientationDeg,1612046520563,245634941519412,1,7,-37
OrientationDeg,1612046520573,245634951516978,1,7,-36
OrientationDeg,1612046520583,245634961514544,1,7,-36
OrientationDeg,1612046520593,245634971512110,1,7,-36
OrientationDeg,1612046520603,245634981509676,1,7,-37
OrientationDeg,1612046520613,245634991507242,1,7,-37
OrientationDeg,1612046520623,245635001504475,1,7,-37
OrientationDeg,1612046520633,245635011502041,1,7,-37
OrientationDeg,1612046520643,245635021499574,1,7,-37
OrientationDeg,1612046520653,245635031497140,1,7,-37
OrientationDeg,1612046520663,245635041494706,1,7,-37
OrientationDeg,1612046520673,245635051492272,1,7,-37
OrientationDeg,1612046520683,245635061489805,1,7,-37
OrientationDeg,1612046520693,245635071487338,1,7,-36
OrientationDeg,1612046520703,245635081484904,1,7,-36
OrientationDeg,1612046520713,245635091482404,1,7,-36
OrientationDeg,1612046520723,245635101479970,1,6,-36
OrientationDeg,1612046520733,245635111475636,1,6,-36
OrientationDeg,1612046520743,245635121472802,1,6,-36
OrientationDeg,1612046520753,245635131469668,1,6,-36
OrientationDeg,1612046520763,245635141467234,1,6,-36
OrientationDeg,1612046520773,245635151464800,1,6,-36
OrientationDeg,1612046520783,245635161462333,1,6,-36
OrientationDeg,1612046520793,245635171459899,1,6,-37
OrientationDeg,1612046520803,245635181457432,1,6,-37
OrientationDeg,1612046520813,245635191454998,1,7,-37
OrientationDeg,1612046520823,245635201452564,1,7,-37
OrientationDeg,1612046520833,245635211450130,1,7,-37
OrientationDeg,1612046520843,245635221447696,1,7,-37
OrientationDeg,1612046520853,245635231445262,1,7,-37
OrientationDeg,1612046520863,245635241443328,1,7,-37
OrientationDeg,1612046520873,245635251440861,1,7,-36
OrientationDeg,1612046520883,245635261438427,1,7,-36
OrientationDeg,1612046520893,245635271469293,1,7,-36
OrientationDeg,1612046520903,245635281500193,1,6,-36
OrientationDeg,1612046520913,245635291531059,1,6,-36
OrientationDeg,1612046520923,245635301561959,1,6,-36
OrientationDeg,1612046520933,245635311592825,1,6,-36
OrientationDeg,1612046520943,245635321623725,1,6,-37
OrientationDeg,1612046520953,245635331654625,1,6,-37
OrientationDeg,1612046520963,245635341685491,1,7,-37
OrientationDeg,1612046520973,245635351716391,1,7,-37
OrientationDeg,1612046520983,245635361747291,1,7,-37
OrientationDeg,1612046520993,245635371778191,1,7,-37
OrientationDeg,1612046521002,245635381809057,1,7,-37
OrientationDeg,1612046521013,245635391839957,1,7,-37
OrientationDeg,1612046521022,245635401870823,1,7,-37
OrientationDeg,1612046521032,245635411901689,1,7,-37
OrientationDeg,1612046521043,245635421932589,1,7,-37
OrientationDeg,1612046521053,245635431963455,1,7,-37
OrientationDeg,1612046521063,245635441994355,1,7,-37
OrientationDeg,1612046521074,245635452025255,1,7,-37
OrientationDeg,1612046521084,245635462056155,1,7,-37
OrientationDeg,1612046521094,245635472087055,1,7,-37
OrientationDeg,1612046521104,245635482117955,1,7,-37
OrientationDeg,1612046521114,245635492148821,1,7,-37
OrientationDeg,1612046521124,245635502179687,1,7,-37
OrientationDeg,1612046521134,245635512210620,1,7,-37
OrientationDeg,1612046521144,245635522241486,1,7,-37
OrientationDeg,1612046521154,245635532272386,1,7,-37
OrientationDeg,1612046521164,245635542336019,1,7,-37
OrientationDeg,1612046521174,245635552400252,1,7,-37
OrientationDeg,1612046521184,245635562464752,1,7,-37
OrientationDeg,1612046521193,245635572495652,1,7,-37
OrientationDeg,1612046521204,245635582526518,1,7,-37
OrientationDeg,1612046521214,245635592557418,1,7,-37
OrientationDeg,1612046521223,245635602588284,1,7,-37
OrientationDeg,1612046521233,245635612619184,1,7,-37
OrientationDeg,1612046521244,245635622650084,1,7,-37
OrientationDeg,1612046521254,245635632680950,1,7,-37
OrientationDeg,1612046521264,245635642711850,1,7,-37
OrientationDeg,1612046521274,245635652742716,1,7,-37
OrientationDeg,1612046521284,245635662773649,1,7,-37
OrientationDeg,1612046521294,245635672804515,1,7,-37
OrientationDeg,1612046521304,245635682835415,1,6,-37
OrientationDeg,1612046521314,245635692866281,1,6,-37
OrientationDeg,1612046521324,245635702897181,1,6,-37
OrientationDeg,1612046521334,245635712928081,1,6,-37
OrientationDeg,1612046521344,245635722958947,1,6,-37
OrientationDeg,1612046521354,245635732989847,1,6,-37
OrientationDeg,1612046521365,245635743020713,1,6,-37
OrientationDeg,1612046521374,245635753051579,1,6,-37
OrientationDeg,1612046521385,245635763082445,1,6,-37
OrientationDeg,1612046521395,245635773113311,1,6,-37
OrientationDeg,1612046521405,245635783144177,1,6,-37
OrientationDeg,1612046521415,245635793175077,1,6,-37
OrientationDeg,1612046521425,245635803205977,1,6,-37
OrientationDeg,1612046521435,245635813236810,1,6,-37
OrientationDeg,1612046521445,245635823267710,1,6,-37
OrientationDeg,1612046521455,245635833298576,1,6,-37
OrientationDeg,1612046521465,245635843296142,1,6,-37
OrientationDeg,1612046521475,245635853293675,1,6,-37
OrientationDeg,1612046521485,245635863290941,1,6,-37
OrientationDeg,1612046521495,245635873288474,1,6,-37
OrientationDeg,1612046521505,245635883286040,1,6,-37
OrientationDeg,1612046521515,245635893283606,1,6,-37
OrientationDeg,1612046521525,245635903281172,1,6,-37
OrientationDeg,1612046521535,245635913278738,1,6,-37
OrientationDeg,1612046521545,245635923276271,1,6,-37
OrientationDeg,1612046521555,245635933273837,1,6,-37
OrientationDeg,1612046521565,245635943271370,1,6,-37
OrientationDeg,1612046521575,245635953268936,1,6,-37
OrientationDeg,1612046521585,245635963266736,1,6,-37
OrientationDeg,1612046521595,245635973264302,1,6,-37
OrientationDeg,1612046521605,245635983261868,1,6,-37
OrientationDeg,1612046521615,245635993259534,1,6,-37
OrientationDeg,1612046521625,245636003257100,1,6,-37
OrientationDeg,1612046521635,245636013254633,1,6,-37
OrientationDeg,1612046521645,245636023252233,1,6,-37
OrientationDeg,1612046521654,245636033249766,1,6,-37
OrientationDeg,1612046521665,245636043247332,1,6,-37
OrientationDeg,1612046521675,245636053244898,1,6,-37
OrientationDeg,1612046521685,245636063242464,1,6,-37
OrientationDeg,1612046521695,245636073240030,1,6,-37
OrientationDeg,1612046521705,245636083237596,1,6,-37
OrientationDeg,1612046521714,245636093235162,1,6,-37
OrientationDeg,1612046521725,245636103232695,1,6,-37
OrientationDeg,1612046521735,245636113230028,1,6,-37
OrientationDeg,1612046521745,245636123227561,1,6,-37
OrientationDeg,1612046521755,245636133225127,1,6,-37
OrientationDeg,1612046521764,245636143222693,1,6,-37
OrientationDeg,1612046521775,245636153220259,1,6,-37
OrientationDeg,1612046521785,245636163217825,1,6,-37
OrientationDeg,1612046521795,245636173215391,1,6,-37
OrientationDeg,1612046521805,245636183212957,1,6,-37
OrientationDeg,1612046521815,245636193210490,1,6,-37
OrientationDeg,1612046521824,245636203208090,1,6,-37
OrientationDeg,1612046521835,245636213205623,1,6,-37
OrientationDeg,1612046521845,245636223203189,1,6,-37
OrientationDeg,1612046521855,245636233199755,1,6,-37
OrientationDeg,1612046521864,245636243197321,1,6,-37
OrientationDeg,1612046521874,245636253194887,1,6,-37
OrientationDeg,1612046521885,245636263191920,1,6,-37
OrientationDeg,1612046521895,245636273189486,1,6,-37
OrientationDeg,1612046521904,245636283187019,1,6,-37
OrientationDeg,1612046521914,245636293184485,1,6,-37
OrientationDeg,1612046521925,245636303182018,1,6,-37
OrientationDeg,1612046521935,245636313179584,1,6,-37
OrientationDeg,1612046521945,245636323177117,1,6,-37
OrientationDeg,1612046521955,245636333174683,1,6,-37
OrientationDeg,1612046521965,245636343172249,1,6,-37
OrientationDeg,1612046521975,245636353169815,1,6,-37
OrientationDeg,1612046521985,245636363167381,1,6,-37
OrientationDeg,1612046521995,245636373164914,1,6,-37
OrientationDeg,1612046522005,245636383161314,1,6,-37
OrientationDeg,1612046522015,245636393158880,1,6,-37
OrientationDeg,1612046522025,245636403156446,1,6,-37
OrientationDeg,1612046522034,245636413154279,1,6,-37
OrientationDeg,1612046522045,245636423151845,1,6,-37
OrientationDeg,1612046522054,245636433149411,1,6,-37
OrientationDeg,1612046522065,245636443147011,1,6,-37
OrientationDeg,1612046522075,245636453144944,1,6,-37
OrientationDeg,1612046522085,245636463142477,1,6,-37
OrientationDeg,1612046522095,245636473140043,1,6,-37
OrientationDeg,1612046522105,245636483137609,1,6,-37
OrientationDeg,1612046522115,245636493135175,1,6,-37
OrientationDeg,1612046522125,245636503166008,1,6,-37
OrientationDeg,1612046522134,245636513196908,1,6,-37
OrientationDeg,1612046522144,245636523227808,1,6,-37
OrientationDeg,1612046522154,245636533259674,1,6,-37
OrientationDeg,1612046522165,245636543290574,1,6,-37
OrientationDeg,1612046522175,245636553321440,1,6,-37
OrientationDeg,1612046522185,245636563352606,1,6,-37
OrientationDeg,1612046522195,245636573383472,1,6,-37
OrientationDeg,1612046522205,245636583414372,1,6,-37
OrientationDeg,1612046522215,245636593445238,1,6,-37
OrientationDeg,1612046522225,245636603476138,1,6,-37
OrientationDeg,1612046522235,245636613507038,1,6,-37
OrientationDeg,1612046522245,245636623539304,1,6,-37
OrientationDeg,1612046522254,245636633570204,1,6,-37
OrientationDeg,1612046522264,245636643601070,1,6,-37
OrientationDeg,1612046522275,245636653632003,1,6,-37
OrientationDeg,1612046522285,245636663662869,1,6,-37
OrientationDeg,1612046522295,245636673693769,1,6,-37
OrientationDeg,1612046522305,245636683724735,1,6,-37
OrientationDeg,1612046522315,245636693755601,1,6,-37
OrientationDeg,1612046522325,245636703786501,1,6,-37
OrientationDeg,1612046522335,245636713817334,1,6,-37
OrientationDeg,1612046522345,245636723848267,1,6,-37
OrientationDeg,1612046522355,245636733879133,0,6,-37
OrientationDeg,1612046522364,245636743909999,0,6,-37
OrientationDeg,1612046522375,245636753940499,0,6,-37
OrientationDeg,1612046522385,245636763971399,0,6,-37
OrientationDeg,1612046522396,245636774002299,0,6,-37
OrientationDeg,1612046522406,245636784033165,0,6,-37
OrientationDeg,1612046522416,245636794064065,0,6,-37
OrientationDeg,1612046522426,245636804061631,0,6,-37
OrientationDeg,1612046522436,245636814059197,0,6,-37
OrientationDeg,1612046522446,245636824056730,0,6,-37
OrientationDeg,1612046522456,245636834054296,0,6,-37
OrientationDeg,1612046522466,245636844051829,0,6,-37
OrientationDeg,1612046522476,245636854049395,0,6,-37
OrientationDeg,1612046522486,245636864045761,0,6,-37
OrientationDeg,1612046522496,245636874043327,0,6,-37
OrientationDeg,1612046522506,245636884040893,0,6,-37
OrientationDeg,1612046522516,245636894038459,0,6,-37
OrientationDeg,1612046522526,245636904036025,0,6,-37
OrientationDeg,1612046522535,245636914033558,0,6,-37
OrientationDeg,1612046522546,245636924029791,0,6,-37
OrientationDeg,1612046522556,245636934027324,0,6,-37
OrientationDeg,1612046522566,245636944024890,0,6,-37
OrientationDeg,1612046522576,245636954022423,0,6,-37
OrientationDeg,1612046522586,245636964019989,0,6,-37
OrientationDeg,1612046522596,245636974017555,0,6,-37
OrientationDeg,1612046522606,245636984016188,0,6,-37
OrientationDeg,1612046522616,245636994013754,0,6,-37
OrientationDeg,1612046522626,245637004011287,0,6,-37
OrientationDeg,1612046522636,245637014008853,0,6,-37
OrientationDeg,1612046522646,245637024006386,0,6,-37
OrientationDeg,1612046522656,245637034003952,0,6,-37
OrientationDeg,1612046522666,245637044001518,0,6,-37
OrientationDeg,1612046522675,245637053999084,0,6,-37
OrientationDeg,1612046522685,245637063996650,0,6,-37
OrientationDeg,1612046522695,245637073994250,0,6,-37
OrientationDeg,1612046522705,245637083991816,0,6,-37
OrientationDeg,1612046522714,245637093989349,0,6,-37
OrientationDeg,1612046522725,245637103988382,0,6,-37
OrientationDeg,1612046522735,245637113985915,0,6,-37
OrientationDeg,1612046522745,245637123983481,0,6,-37
OrientationDeg,1612046522755,245637133981047,0,6,-37
OrientationDeg,1612046522765,245637143978613,0,6,-37
OrientationDeg,1612046522775,245637153976179,0,6,-37
OrientationDeg,1612046522785,245637163974879,0,6,-37
OrientationDeg,1612046522794,245637173972445,0,6,-37
OrientationDeg,1612046522805,245637183969978,0,6,-37
OrientationDeg,1612046522815,245637193967578,0,6,-37
OrientationDeg,1612046522825,245637203965144,0,6,-37
OrientationDeg,1612046522835,245637213962710,0,6,-37
OrientationDeg,1612046522845,245637223960243,0,6,-37
OrientationDeg,1612046522855,245637233957809,0,6,-37
OrientationDeg,1612046522865,245637243955375,0,6,-37
OrientationDeg,1612046522875,245637253952875,0,6,-37
OrientationDeg,1612046522885,245637263950441,0,6,-37
OrientationDeg,1612046522895,245637273947974,0,6,-37
OrientationDeg,1612046522905,245637283945607,0,6,-37
OrientationDeg,1612046522915,245637293943173,0,6,-37
OrientationDeg,1612046522925,245637303940739,0,6,-37
OrientationDeg,1612046522935,245637313938305,0,6,-37
OrientationDeg,1612046522945,245637323935838,0,6,-37
OrientationDeg,1612046522955,245637333933404,0,6,-37
OrientationDeg,1612046522964,245637343930904,0,6,-37
OrientationDeg,1612046522975,245637353928470,0,6,-37
OrientationDeg,1612046522985,245637363926003,0,6,-37
OrientationDeg,1612046522995,245637373923536,0,6,-37
OrientationDeg,1612046523005,245637383921102,0,6,-37
OrientationDeg,1612046523014,245637393918668,0,6,-37
OrientationDeg,1612046523025,245637403916534,0,6,-37
OrientationDeg,1612046523035,245637413914100,0,6,-37
OrientationDeg,1612046523045,245637423911666,0,6,-37
OrientationDeg,1612046523055,245637433908066,0,6,-37
OrientationDeg,1612046523065,245637443905632,0,6,-37
OrientationDeg,1612046523075,245637453936532,0,6,-37
OrientationDeg,1612046523085,245637463967465,0,6,-37
OrientationDeg,1612046523095,245637473998331,0,6,-37
OrientationDeg,1612046523106,245637484029231,0,6,-37
OrientationDeg,1612046523116,245637494060131,0,6,-37
OrientationDeg,1612046523126,245637504090997,0,6,-37
OrientationDeg,1612046523136,245637514121897,0,6,-37
OrientationDeg,1612046523146,245637524153030,0,6,-37
OrientationDeg,1612046523156,245637534184330,0,6,-37
OrientationDeg,1612046523165,245637544215196,0,6,-37
OrientationDeg,1612046523176,245637554246096,0,6,-37
OrientationDeg,1612046523186,245637564276962,0,6,-37
OrientationDeg,1612046523196,245637574307862,0,6,-37
OrientationDeg,1612046523205,245637584338695,0,6,-37
OrientationDeg,1612046523216,245637594369561,0,6,-37
